# Title : in-situ platforms catalog
# Description : catalog of available in-situ platforms
# Project :  Copernicus Marine In Situ TAC
# Format version : 1.4
# Date of update : 2021-02-12T15:30:57Z
# platform_code,date_creation,date_update,wmo_platform_code,data_source,institution,institution_edmo_code,parameters,last_latitude_observation,last_longitude_observation,last_date_observation
EXOC1098,2020-01-26T18:42:06Z,2020-01-26T18:42:06Z, ,GL_PR_CT_EXOC1098,Unknown institution, ,DEPH SLCA PHOS DOX1 PSAL TEMP NTRA,42.42000,32.10000,1959-05-23T19:00:00Z
EXOC1101,2020-01-26T18:42:05Z,2020-01-26T18:42:05Z, ,GL_PR_CT_EXOC1101,Unknown institution, ,DEPH ALK3 PHOS PHPH TEMP NTRA DOX1 SLCA PSAL,46.85700,37.46000,1958-07-14T05:10:12Z
EXOC1102,2020-01-26T18:42:05Z,2020-01-26T18:42:05Z, ,GL_PR_CT_EXOC1102,Unknown institution, ,PRES TEMP PSAL SLCA DOX1 PHOS NTRA CHLT,44.16700,29.13330,1980-12-12T11:49:48Z
EXOC1113,2020-01-26T18:43:05Z,2020-01-26T18:43:05Z, ,GL_PR_CT_EXOC1113,Unknown institution, ,DEPH TEMP PSAL,45.30200,36.49000,1949-08-09T12:55:12Z
EXOC1118,2020-01-26T18:43:09Z,2020-01-26T18:43:09Z, ,GL_PR_CT_EXOC1118,Unknown institution, ,DEPH TEMP PSAL DOX1 NTRA SLCA PHOS,45.62500,37.04200,1954-07-20T17:00:00Z
EXOC1136,2020-01-26T18:44:03Z,2020-01-26T18:44:03Z, ,GL_PR_CT_EXOC1136,Unknown institution, ,DEPH PSAL ALK3 SLCA TEMP PHOS PHPH DOX1 NTRA,46.75000,37.58000,1972-10-26T03:00:00Z
EXOC1137,2020-01-26T18:45:29Z,2020-01-26T18:45:29Z, ,GL_PR_CT_EXOC1137,Unknown institution, ,PRES PSAL SLCA PHOS TEMP CHLT DOX1 NTRA,43.83300,29.00000,1985-06-23T05:15:00Z
EXOC1168,2020-01-26T18:46:34Z,2020-01-26T18:46:34Z, ,GL_PR_CT_EXOC1168,Unknown institution, ,DEPH TEMP PSAL DOX1,43.33000,32.50000,1983-02-24T01:00:00Z
EXOC1173,2019-05-11T13:10:18Z,2019-05-11T13:10:18Z, ,GL_PR_CT_EXOC1173,Unknown institution, ,DEPH DOX1 TEMP PSAL,43.80800,35.72000,1925-07-18T00:00:00Z
EXOC1194,2020-01-26T18:46:30Z,2020-01-26T18:46:30Z, ,GL_PR_CT_EXOC1194,Unknown institution, ,DEPH TEMP ALK3 PSAL DOX1 SLCA PHOS PHPH NTRA,45.34800,36.67800,1988-12-28T05:04:48Z
EXOC1201,2020-01-26T18:49:32Z,2020-01-26T18:49:32Z, ,GL_PR_CT_EXOC1201,Unknown institution, ,PRES PHPH PHOS NTRA SLCA DOX1,44.41300,38.19000,1990-08-19T00:00:00Z
EXOC1239,2020-01-26T18:51:28Z,2020-01-26T18:51:28Z, ,GL_PR_CT_EXOC1239,Unknown institution, ,DEPH TEMP PSAL ALK3 PHOS SLCA PHPH DOX1,44.90500,37.30500,2005-07-18T08:19:48Z
EXOC1282,2020-01-26T18:54:28Z,2020-01-26T18:54:28Z, ,GL_PR_CT_EXOC1282,Unknown institution, ,DEPH PRES TEMP PSAL DOX1 ALK3 PHPH PHOS,45.08200,35.51700,1974-12-26T11:19:48Z
