# Title : in-situ files catalog
# Description : catalog of available in-situ files
# Project : Copernicus Marine In Situ TAC
# Format version : 1.4
# Date of update : 2021-02-12T07:32:19Z
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_CG_20210114.nc,43.8022,43.8022,28.6055,28.6055,2021-01-14T00:15:00Z,2021-01-15T00:00:00Z,National Institute of Marine Geology and Geo-ecology,2021-02-12T07:29:11Z,R,DEPH TEMP HCSP EWCT NSCT HCDT ATMS DRYT WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_EUXRo02_20210114.nc,44.318,44.318,30.417,30.417,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2021-02-12T07:29:12Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_EUXRo03_20210114.nc,43.98,43.98,29.936,29.936,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2021-02-12T07:29:13Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Igneada_20210114.nc,41.8888,41.8888,28.0237,28.0237,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:14Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Istanbul_20210114.nc,41.1598,41.1598,29.0741,29.0741,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:14Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Mangalia_20210114.nc,43.8014,43.8014,28.5952,28.5952,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,Joint Research Centre (Europe) National institute for Earth Physics (Romania),2021-02-12T07:29:14Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_SPOT0772_20210114.nc,43.1824,43.1827,27.9964,27.9964,2021-01-14T00:12:49Z,2021-01-14T23:42:49Z,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:14Z,R,DEPH TEMP VHM0 VTPK VMDR VPED VPSP WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_SPOT0773_20210114.nc,42.9596,42.9589,27.9086,27.9086,2021-01-14T00:23:01Z,2021-01-14T23:23:01Z,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:15Z,R,DEPH TEMP VHM0 VTPK VMDR VPED VPSP WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Sile_20210114.nc,41.1798,41.1798,29.6039,29.6039,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:16Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Trabzon_20210114.nc,41.0019,41.0019,39.7445,39.7445,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:16Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_TG_Varna_20210114.nc,43.192,43.192,27.911,27.911,2021-01-14T00:00:00Z,2021-01-14T23:00:00Z,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:16Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/BS_TS_MO_WD3044_20210114.nc,43.2039,43.2039,27.9596,27.9596,2021-01-14T00:19:12Z,2021-01-14T23:49:12Z,Unknown institution,2021-02-12T07:29:16Z,R,DEPH VHM0 VZMX VTPK VPED VPSP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/GL_PR_PF_6901834_20210114.nc,44.45674,44.45674,32.87777,32.87777,2021-01-14T00:11:00Z,2021-01-14T00:11:00Z,OGS Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,2021-01-26T16:01:40Z,M,PRES PRES_ADJUSTED PRES_ADJUSTED_ERROR TEMP TEMP_ADJUSTED TEMP_ADJUSTED_ERROR PSAL PSAL_ADJUSTED PSAL_ADJUSTED_ERROR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210114/GL_PR_PF_6903240_20210114.nc,42.92964,42.93314,40.41527,40.41929,2021-01-14T05:04:00Z,2021-01-14T06:29:00Z,OGS Istituto Nazionale di Oceanografia e di Geofisica Sperimentale,2021-01-19T10:01:57Z,M,PRES TEMP PSAL DOX2 DOX2_ADJUSTED BBP700 BISULFIDE CDOM CPHL CPHL_ADJUSTED DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 LGHT NTAW
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_15360_20210115.nc,45.15,45.15,29.67,29.67,2021-01-15T12:00:00Z,2021-01-15T18:00:00Z,National Institute of Meteorology and Hydrology Romania,2021-02-12T07:29:17Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_15428_20210115.nc,44.68,44.68,28.98,28.98,2021-01-15T12:00:00Z,2021-01-15T18:00:00Z,National Institute of Meteorology and Hydrology Romania,2021-02-12T07:29:17Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_15480_20210115.nc,44.22,44.22,28.63,28.63,2021-01-15T12:00:00Z,2021-01-15T18:00:00Z,National Institute of Meteorology and Hydrology Romania,2021-02-12T07:29:17Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_15552_20210115.nc,43.2,43.2,27.95,27.95,2021-01-15T12:00:00Z,2021-01-15T18:00:00Z,National Institute of Meteorology and Hydrology Bulgaria,2021-02-12T07:29:18Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_15655_20210115.nc,42.5,42.5,27.48,27.48,2021-01-15T12:00:00Z,2021-01-15T18:00:00Z,National Institute of Meteorology and Hydrology Bulgaria,2021-02-12T07:29:18Z,R,DEPH TEMP
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_TG_Amasra_20210115.nc,41.7444,41.7444,32.3918,32.3918,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:18Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_TG_Balchik_20210115.nc,43.404,43.404,28.165,28.165,2021-01-15T00:01:00Z,2021-01-15T22:59:00Z,Institute of Oceanology  Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:18Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_CG_20210115.nc,43.8022,43.8022,28.6055,28.6055,2021-01-15T00:15:00Z,2021-01-16T00:00:00Z,National Institute of Marine Geology and Geo-ecology,2021-02-12T07:29:19Z,R,DEPH TEMP HCSP EWCT NSCT HCDT ATMS DRYT WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_EUXRo02_20210115.nc,44.318,44.318,30.417,30.417,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2021-02-12T07:29:19Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_EUXRo03_20210115.nc,43.98,43.98,29.936,29.936,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,National Institute of Marine Geology and Geo-ecology,2021-02-12T07:29:20Z,R,DEPH TEMP PSAL FLU2 OSAT DOXY TUR4 HCDT HCSP RELH ATMS DRYT WSPD WDIR GSPD
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_TG_Igneada_20210115.nc,41.8888,41.8888,28.0237,28.0237,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:21Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_TG_Istanbul_20210115.nc,41.1598,41.1598,29.0741,29.0741,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:21Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_TG_Mangalia_20210115.nc,43.8014,43.8014,28.5952,28.5952,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,Joint Research Centre (Europe) National institute for Earth Physics (Romania),2021-02-12T07:29:22Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_SPOT0772_20210115.nc,43.1827,43.1823,27.9963,27.9963,2021-01-15T00:12:49Z,2021-01-15T23:42:49Z,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:22Z,R,DEPH TEMP VHM0 VTPK VMDR VPED VPSP WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_MO_SPOT0773_20210115.nc,42.959,42.9588,27.9091,27.9091,2021-01-15T00:23:01Z,2021-01-15T23:23:01Z,Institute of Oceanology Bulgarian Academy of Sciences (IO-BAS),2021-02-12T07:29:22Z,R,DEPH TEMP VHM0 VTPK VMDR VPED VPSP WSPD WDIR
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_TG_Sile_20210115.nc,41.1798,41.1798,29.6039,29.6039,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:23Z,R,DEPH SLEV
COP-BLACKSEA-01,ftp://nrt.cmems-du.eu/Core/INSITU_BS_NRT_OBSERVATIONS_013_034/bs_multiparameter_nrt/latest/20210115/BS_TS_TG_Trabzon_20210115.nc,41.0019,41.0019,39.7445,39.7445,2021-01-15T00:00:00Z,2021-01-15T23:00:00Z,General Command of Mapping (Turkey),2021-02-12T07:29:23Z,R,DEPH SLEV
